timestamp,event_type,topic,detail
2026-05-03T23:08:37.964165,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":272,""t4"":309,""t5"":225,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824517146}"
2026-05-03T23:08:43.278455,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":273,""t4"":309,""t5"":267,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824522446}"
2026-05-03T23:08:48.563745,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":273,""t4"":309,""t5"":266,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824527746}"
2026-05-03T23:08:53.864569,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.11,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":273,""t4"":309,""t5"":246,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824533046}"
2026-05-03T23:08:59.162393,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":273,""t4"":309,""t5"":246,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824538346}"
2026-05-03T23:09:04.471495,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":272,""t4"":309,""t5"":246,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824543646}"
2026-05-03T23:09:09.765958,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":272,""t4"":309,""t5"":225,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824549946}"
2026-05-03T23:09:15.065215,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":273,""t4"":309,""t5"":246,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824554246}"
2026-05-03T23:09:15.075549,SEND_ACTION,hidroponik/action,6:824555
2026-05-03T23:09:18.818857,RECV_STATUS,hidroponik/status,"{""status"":""DONE"",""tx"":""824555"",""ts"":1777824558233}"
2026-05-03T23:09:20.363428,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.08,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":273,""t4"":278,""t5"":236,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824559546}"
2026-05-03T23:09:25.685160,RECV_SENSOR,hidroponik/sensor,"{""ph"":5.98,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":273,""t4"":278,""t5"":241,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824564846}"
2026-05-03T23:09:30.964570,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.06,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":273,""t4"":279,""t5"":236,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824570146}"
2026-05-03T23:09:36.327825,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.09,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":272,""t4"":278,""t5"":261,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824576506}"
2026-05-03T23:09:41.580783,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":273,""t4"":278,""t5"":260,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824581746}"
2026-05-03T23:09:46.865142,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.11,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":272,""t4"":277,""t5"":260,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824586046}"
2026-05-03T23:09:52.166340,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.11,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":272,""t4"":278,""t5"":240,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824591346}"
2026-05-03T23:09:57.463238,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.11,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":273,""t4"":278,""t5"":241,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824597646}"
2026-05-03T23:10:02.767223,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":272,""t4"":278,""t5"":260,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824602946}"
2026-05-03T23:10:08.067374,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":273,""t4"":278,""t5"":240,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824607247}"
2026-05-03T23:10:13.367738,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.11,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":273,""t4"":278,""t5"":216,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824613546}"
2026-05-03T23:10:18.667665,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":273,""t4"":278,""t5"":260,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824618846}"
2026-05-03T23:10:23.972466,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.10,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":273,""t4"":278,""t5"":236,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824623146}"
2026-05-03T23:10:29.271751,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.11,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":272,""t4"":278,""t5"":262,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824629446}"
2026-05-03T23:10:34.564568,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.09,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":273,""t4"":278,""t5"":236,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824634745}"
2026-05-03T23:10:40.016921,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":273,""t4"":278,""t5"":282,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824639186}"
2026-05-03T23:10:45.170174,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":272,""t4"":278,""t5"":235,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824644346}"
2026-05-03T23:10:50.471153,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.10,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":272,""t4"":278,""t5"":236,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824649646}"
2026-05-03T23:10:55.771551,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":0,""suhu"":25.94,""t1"":552,""t2"":450,""t3"":272,""t4"":278,""t5"":216,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824654946}"
2026-05-03T23:11:01.065013,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.10,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":272,""t4"":278,""t5"":215,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824660245}"
2026-05-03T23:11:06.370328,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":272,""t4"":278,""t5"":215,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824665546}"
2026-05-03T23:11:11.670587,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":272,""t4"":278,""t5"":236,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824670846}"
2026-05-03T23:11:16.993833,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.17,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":273,""t4"":278,""t5"":215,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824676146}"
2026-05-03T23:11:22.268013,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":272,""t4"":278,""t5"":235,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824681446}"
2026-05-03T23:11:27.570868,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":272,""t4"":278,""t5"":235,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824686746}"
2026-05-03T23:11:32.871103,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":273,""t4"":278,""t5"":241,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824692046}"
2026-05-03T23:11:38.172008,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":272,""t4"":278,""t5"":236,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824697346}"
2026-05-03T23:11:43.521493,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.18,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":272,""t4"":278,""t5"":235,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824703696}"
2026-05-03T23:11:48.775380,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":272,""t4"":278,""t5"":215,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824708946}"
2026-05-03T23:11:54.067242,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":273,""t4"":278,""t5"":215,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824713246}"
2026-05-03T23:11:59.373624,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":273,""t4"":278,""t5"":215,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824718546}"
2026-05-03T23:12:04.672472,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":273,""t4"":278,""t5"":241,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824724846}"
2026-05-03T23:12:09.969301,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":272,""t4"":278,""t5"":216,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824729146}"
2026-05-03T23:12:15.283434,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":273,""t4"":278,""t5"":215,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824734446}"
2026-05-03T23:12:20.578120,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":272,""t4"":278,""t5"":195,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824740746}"
2026-05-03T23:12:25.911527,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":272,""t4"":278,""t5"":216,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824745046}"
2026-05-03T23:12:31.176439,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":272,""t4"":278,""t5"":236,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824750346}"
2026-05-03T23:12:36.472838,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":272,""t4"":278,""t5"":215,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824756646}"
2026-05-03T23:12:41.772603,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":272,""t4"":278,""t5"":215,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824761946}"
2026-05-03T23:12:47.133540,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.19,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":272,""t4"":277,""t5"":215,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824767306}"
2026-05-03T23:12:52.373785,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":272,""t4"":277,""t5"":216,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824772546}"
2026-05-03T23:12:57.674839,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":331,""t3"":240,""t4"":192,""t5"":195,""box"":15.94,""flow"":0.00,""total"":0.036,""timestamp"":1777824777846}"
2026-05-03T23:13:02.975846,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":427,""t3"":261,""t4"":279,""t5"":241,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824782146}"
2026-05-03T23:13:08.275130,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":248,""t4"":303,""t5"":237,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824788447}"
2026-05-03T23:13:13.573113,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":271,""t4"":303,""t5"":216,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824793746}"
2026-05-03T23:13:18.873311,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.10,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":272,""t4"":303,""t5"":195,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824798046}"
2026-05-03T23:13:24.179025,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":272,""t4"":303,""t5"":216,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824804346}"
2026-05-03T23:13:24.184304,SEND_ACTION,hidroponik/action,6:824804
2026-05-03T23:13:28.194985,RECV_STATUS,hidroponik/status,"{""status"":""DONE"",""tx"":""824804"",""ts"":1777824808608}"
2026-05-03T23:13:29.487144,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.05,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":190,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824809646}"
2026-05-03T23:13:34.777736,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.11,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":189,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824814947}"
2026-05-03T23:13:40.075774,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":190,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824820246}"
2026-05-03T23:13:45.372382,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.08,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":272,""t4"":272,""t5"":190,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824825546}"
2026-05-03T23:13:50.886311,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.11,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":190,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824830048}"
2026-05-03T23:13:55.978426,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.10,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":210,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824835146}"
2026-05-03T23:14:01.275650,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":272,""t4"":272,""t5"":210,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824840445}"
2026-05-03T23:14:06.578663,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":190,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824845746}"
2026-05-03T23:14:11.876942,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.11,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":190,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824851046}"
2026-05-03T23:14:17.179827,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":209,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824856346}"
2026-05-03T23:14:22.478786,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":191,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824861646}"
2026-05-03T23:14:27.775243,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":209,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824867945}"
2026-05-03T23:14:33.077109,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.08,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":210,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824872246}"
2026-05-03T23:14:38.383699,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":191,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824877546}"
2026-05-03T23:14:43.677580,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.09,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":210,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824882846}"
2026-05-03T23:14:48.980892,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.10,""ec"":0,""suhu"":26.00,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":190,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824888146}"
2026-05-03T23:14:54.394991,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":272,""t4"":272,""t5"":190,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824894536}"
2026-05-03T23:14:59.577597,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":210,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824899746}"
2026-05-03T23:15:04.879516,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":210,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824904046}"
2026-05-03T23:15:10.186738,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":209,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824909346}"
2026-05-03T23:15:15.477045,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":272,""t4"":272,""t5"":169,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824915646}"
2026-05-03T23:15:20.780375,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.10,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":210,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824920946}"
2026-05-03T23:15:26.080401,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.11,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":272,""t4"":272,""t5"":191,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824925246}"
2026-05-03T23:15:31.381645,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":272,""t4"":272,""t5"":231,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824931546}"
2026-05-03T23:15:36.680174,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.11,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":272,""t4"":272,""t5"":211,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824936846}"
2026-05-03T23:15:41.984664,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.11,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":209,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824941146}"
2026-05-03T23:15:47.278164,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.16,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":272,""t4"":272,""t5"":211,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824947446}"
2026-05-03T23:15:52.582436,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.10,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":272,""t4"":272,""t5"":209,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824952746}"
2026-05-03T23:15:57.965224,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":272,""t4"":272,""t5"":209,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824957126}"
2026-05-03T23:16:03.180114,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":210,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824962346}"
2026-05-03T23:16:08.483274,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":209,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824967646}"
2026-05-03T23:16:13.782239,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":449,""t3"":272,""t4"":272,""t5"":231,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824972946}"
2026-05-03T23:16:19.079123,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":272,""t4"":272,""t5"":209,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824978246}"
2026-05-03T23:16:24.377570,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":272,""t4"":272,""t5"":231,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824983546}"
2026-05-03T23:16:29.678255,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.15,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":272,""t4"":272,""t5"":210,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777824988846}"
2026-05-03T23:16:34.985484,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.12,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":210,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824994147}"
2026-05-03T23:16:40.282037,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":190,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777824999446}"
2026-05-03T23:16:45.588807,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.07,""ec"":0,""suhu"":26.12,""t1"":552,""t2"":450,""t3"":272,""t4"":272,""t5"":190,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777825004746}"
2026-05-03T23:16:50.882803,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.14,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":272,""t4"":272,""t5"":189,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777825010046}"
2026-05-03T23:16:56.188162,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":210,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777825015346}"
2026-05-03T23:17:01.552206,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.10,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":209,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777825021715}"
2026-05-03T23:17:06.785265,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":0,""suhu"":26.12,""t1"":552,""t2"":450,""t3"":273,""t4"":272,""t5"":210,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777825026946}"
2026-05-03T23:17:12.085143,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.19,""ec"":0,""suhu"":26.12,""t1"":552,""t2"":450,""t3"":272,""t4"":272,""t5"":215,""box"":15.09,""flow"":0.00,""total"":0.036,""timestamp"":1777825031246}"
2026-05-03T23:17:17.384347,RECV_SENSOR,hidroponik/sensor,"{""ph"":6.13,""ec"":0,""suhu"":26.06,""t1"":552,""t2"":450,""t3"":272,""t4"":272,""t5"":215,""box"":16.22,""flow"":0.00,""total"":0.036,""timestamp"":1777825036546}"
